date,adj_close
2024-04-19,115.84
2024-04-22,111.98
2024-04-23,112.58
2024-04-24,115.41
2024-04-25,107.28
2024-04-26,105.01
2024-04-29,100.43
2024-04-30,105.67
2024-05-01,107.97
2024-05-02,105.18
2024-05-03,100.16
2024-05-06,95.38
2024-05-07,95.98
2024-05-08,93.91
2024-05-09,95.04
2024-05-10,93.71
2024-05-13,89.36
2024-05-14,94.27
2024-05-15,95.74
2024-05-16,93.96
2024-05-17,93.17
2024-05-20,96.9
2024-05-21,99.35
2024-05-22,95.98
2024-05-23,100.24
2024-05-24,98.6
2024-05-27,100.4
2024-05-28,97.09
2024-05-29,95.36
2024-05-30,97.69
2024-05-31,94.49
2024-06-03,94.83
2024-06-04,96.09
2024-06-05,94.4
2024-06-06,98.57
2024-06-07,100.63
2024-06-10,100.38
2024-06-11,103.51
2024-06-12,107.83
2024-06-13,111.91
2024-06-14,111.67
2024-06-17,114.46
2024-06-18,115.91
2024-06-19,112.46
2024-06-20,111.48
2024-06-21,118.36
2024-06-24,115.85
2024-06-25,117.66
2024-06-26,123.73
2024-06-27,122.57
2024-06-28,122.69
2024-07-01,120.25
2024-07-02,122.21
2024-07-03,118.15
2024-07-04,119.86
2024-07-05,117.2
2024-07-08,118.51
2024-07-09,112.95
2024-07-10,109.6
2024-07-11,112.73
2024-07-12,114.8
2024-07-15,105.3
2024-07-16,110.16
2024-07-17,107.71
2024-07-18,110.63
2024-07-19,114.1
2024-07-22,113.71
2024-07-23,112.61
2024-07-24,106.67
2024-07-25,108.25
2024-07-26,114.35
2024-07-29,110.45
2024-07-30,114.24
2024-07-31,116.86
2024-08-01,120.26
2024-08-02,116.76
2024-08-05,116.52
2024-08-06,117.53
2024-08-07,123.62
2024-08-08,120.48
2024-08-09,118.8
2024-08-12,116.35
2024-08-13,119.41
2024-08-14,114.22
2024-08-15,113.69
2024-08-16,109.61
2024-08-19,108.67
2024-08-20,111.19
2024-08-21,109.6
2024-08-22,111.94
2024-08-23,110.55
2024-08-26,110.51
2024-08-27,110.15
2024-08-28,107.49
2024-08-29,108.9
2024-08-30,111.07
2024-09-02,108.68
2024-09-03,110.96
2024-09-04,111.4
2024-09-05,110.14
2024-09-06,110.74
2024-09-09,113.51
2024-09-10,116.07
2024-09-11,121.25
2024-09-12,122.28
2024-09-13,123.16
2024-09-16,118.09
2024-09-17,116.38
2024-09-18,118.48
2024-09-19,114.87
2024-09-20,111.95
2024-09-23,118.07
2024-09-24,117.91
2024-09-25,114.32
2024-09-26,107.67
2024-09-27,105.1
2024-09-30,112.37
2024-10-01,112.41
2024-10-02,114.49
2024-10-03,116.81
2024-10-04,115.29
2024-10-07,116.55
2024-10-08,116.8
2024-10-09,115.79
2024-10-10,119.32
2024-10-11,116.6
2024-10-14,114.2
2024-10-15,112.18
2024-10-16,116.26
2024-10-17,114.75
2024-10-18,120.93
2024-10-21,116.48
2024-10-22,113.33
2024-10-23,105.2
2024-10-24,102.53
2024-10-25,102.86
2024-10-28,105.01
2024-10-29,102.16
2024-10-30,100.74
2024-10-31,104.98
2024-11-01,103.6
2024-11-04,103.98
2024-11-05,105.96
2024-11-06,103.13
2024-11-07,106.89
2024-11-08,106.38
2024-11-11,108.85
2024-11-12,108.02
2024-11-13,108.93
2024-11-14,112.85
2024-11-15,113.64
2024-11-18,107.96
2024-11-19,107.16
2024-11-20,106.07
2024-11-21,105.58
2024-11-22,106.23
2024-11-25,101.47
2024-11-26,106.75
2024-11-27,104.24
2024-11-28,108.21
2024-11-29,107.13
2024-12-02,106.12
2024-12-03,105.8
2024-12-04,104.82
2024-12-05,106.54
2024-12-06,110.41
2024-12-09,116.34
2024-12-10,122.79
2024-12-11,118.65
2024-12-12,120.98
2024-12-13,122.76
2024-12-16,122.57
2024-12-17,123.73
2024-12-18,123.9
2024-12-19,120.0
2024-12-20,117.25
2024-12-23,120.58
2024-12-24,120.46
2024-12-25,125.4
2024-12-26,123.89
2024-12-27,121.96
2024-12-30,122.43
2024-12-31,122.9
2025-01-01,126.43
2025-01-02,124.65
2025-01-03,127.66
2025-01-06,129.1
2025-01-07,126.0
2025-01-08,125.48
2025-01-09,124.94
2025-01-10,128.7
2025-01-13,133.4
2025-01-14,136.14
2025-01-15,134.22
2025-01-16,137.15
2025-01-17,137.92
2025-01-20,135.73
2025-01-21,138.78
2025-01-22,135.92
2025-01-23,134.88
2025-01-24,131.07
2025-01-27,126.14
2025-01-28,127.54
2025-01-29,122.03
2025-01-30,119.89
2025-01-31,118.73
2025-02-03,120.42
2025-02-04,118.24
2025-02-05,120.75
2025-02-06,118.08
2025-02-07,115.56
2025-02-10,112.96
2025-02-11,111.46
2025-02-12,109.26
2025-02-13,105.04
2025-02-14,102.91
2025-02-17,100.53
2025-02-18,103.67
2025-02-19,100.67
2025-02-20,101.69
2025-02-21,99.16
2025-02-24,101.69
2025-02-25,101.38
2025-02-26,99.82
2025-02-27,103.21
2025-02-28,107.78
2025-03-03,112.64
2025-03-04,115.83
2025-03-05,116.12
2025-03-06,114.0
2025-03-07,112.55
2025-03-10,110.88
2025-03-11,112.58
2025-03-12,111.31
2025-03-13,112.11
2025-03-14,112.84
2025-03-17,112.56
2025-03-18,110.58
2025-03-19,107.39
2025-03-20,115.52
2025-03-21,115.22
2025-03-24,110.17
2025-03-25,106.42
2025-03-26,104.6
2025-03-27,110.31
2025-03-28,110.86
2025-03-31,108.1
2025-04-01,113.68
2025-04-02,107.9
2025-04-03,111.55
2025-04-04,120.95
2025-04-07,121.15
2025-04-08,124.75
2025-04-09,127.35
2025-04-10,117.43
2025-04-11,118.72
2025-04-14,116.93
2025-04-15,108.25
2025-04-16,111.11
2025-04-17,109.43
2025-04-18,110.63
2025-04-21,112.2
2025-04-22,110.4
2025-04-23,103.35
2025-04-24,102.12
2025-04-25,99.99
2025-04-28,96.78
2025-04-29,94.64
2025-04-30,94.69
2025-05-01,99.05
2025-05-02,99.4
2025-05-05,100.17
2025-05-06,103.39
2025-05-07,104.87
2025-05-08,104.31
2025-05-09,102.48
2025-05-12,99.12
2025-05-13,101.9
2025-05-14,101.75
2025-05-15,105.45
2025-05-16,103.19
2025-05-19,101.54
2025-05-20,102.83
2025-05-21,107.4
2025-05-22,106.95
2025-05-23,105.25
2025-05-26,106.94
2025-05-27,103.02
2025-05-28,106.62
2025-05-29,102.92
2025-05-30,98.54
2025-06-02,98.83
2025-06-03,97.37
2025-06-04,101.27
2025-06-05,103.74
2025-06-06,105.24
2025-06-09,99.35
2025-06-10,99.26
2025-06-11,96.94
2025-06-12,91.71
2025-06-13,96.68
2025-06-16,91.62
2025-06-17,89.12
2025-06-18,86.91
2025-06-19,85.34
2025-06-20,85.79
2025-06-23,86.88
2025-06-24,83.82
2025-06-25,84.87
2025-06-26,86.52
2025-06-27,87.36
2025-06-30,91.47
2025-07-01,90.18
2025-07-02,89.33
2025-07-03,88.21
2025-07-04,85.41
2025-07-07,85.25
2025-07-08,88.02
2025-07-09,89.53
2025-07-10,89.59
2025-07-11,90.0
2025-07-14,93.61
2025-07-15,97.0
2025-07-16,92.03
2025-07-17,88.62
2025-07-18,91.33
2025-07-21,93.36
2025-07-22,95.28
2025-07-23,97.94
2025-07-24,94.91
2025-07-25,91.66
2025-07-28,92.95
2025-07-29,89.82
2025-07-30,90.2
2025-07-31,95.69
2025-08-01,91.02
2025-08-04,92.48
2025-08-05,96.9
2025-08-06,100.63
2025-08-07,99.45
2025-08-08,96.9
2025-08-11,97.03
2025-08-12,93.61
2025-08-13,94.1
2025-08-14,93.23
2025-08-15,92.52
2025-08-18,94.78
2025-08-19,94.9
2025-08-20,93.33
2025-08-21,92.95
2025-08-22,92.37
2025-08-25,91.75
2025-08-26,90.57
2025-08-27,92.9
2025-08-28,91.86
2025-08-29,94.81
2025-09-01,96.66
2025-09-02,99.51
2025-09-03,100.77
2025-09-04,97.12
2025-09-05,104.12
2025-09-08,102.93
2025-09-09,99.87
2025-09-10,100.46
2025-09-11,101.06
2025-09-12,95.48
2025-09-15,91.8
2025-09-16,90.95
2025-09-17,89.95
2025-09-18,87.27
2025-09-19,84.92
2025-09-22,84.91
2025-09-23,82.47
2025-09-24,83.43
2025-09-25,84.0
2025-09-26,82.8
2025-09-29,86.95
2025-09-30,90.92
2025-10-01,87.15
2025-10-02,87.02
2025-10-03,90.7
2025-10-06,88.73
2025-10-07,83.35
2025-10-08,81.13
2025-10-09,79.48
2025-10-10,77.89
2025-10-13,78.53
2025-10-14,79.85
2025-10-15,81.24
2025-10-16,76.75
2025-10-17,75.2
2025-10-20,77.39
2025-10-21,76.2
2025-10-22,73.69
2025-10-23,73.07
2025-10-24,77.82
2025-10-27,74.68
2025-10-28,73.72
2025-10-29,72.98
2025-10-30,71.05
2025-10-31,70.75
2025-11-03,69.62
2025-11-04,67.03
2025-11-05,66.3
2025-11-06,65.33
2025-11-07,64.31
2025-11-10,64.75
2025-11-11,65.62
2025-11-12,66.56
2025-11-13,67.5
2025-11-14,65.17
2025-11-17,65.48
2025-11-18,65.03
2025-11-19,63.24
2025-11-20,63.38
2025-11-21,63.03
2025-11-24,62.59
2025-11-25,63.42
2025-11-26,61.21
2025-11-27,61.06
2025-11-28,59.54
2025-12-01,58.72
2025-12-02,57.8
2025-12-03,58.97
2025-12-04,59.92
2025-12-05,60.7
2025-12-08,58.6
2025-12-09,58.86
2025-12-10,61.61
2025-12-11,63.72
2025-12-12,64.74
2025-12-15,65.0
2025-12-16,63.53
2025-12-17,64.14
2025-12-18,61.53
2025-12-19,61.28
2025-12-22,58.89
2025-12-23,57.35
2025-12-24,55.07
2025-12-25,55.59
2025-12-26,54.96
2025-12-29,55.44
2025-12-30,56.41
2025-12-31,56.95
2026-01-01,55.82
2026-01-02,56.34
2026-01-05,54.26
2026-01-06,53.49
2026-01-07,54.32
2026-01-08,53.97
2026-01-09,54.12
2026-01-12,54.18
2026-01-13,57.78
2026-01-14,54.9
2026-01-15,53.16
2026-01-16,55.29
2026-01-19,53.39
2026-01-20,53.4
2026-01-21,55.78
2026-01-22,52.99
2026-01-23,52.73
2026-01-26,53.82
2026-01-27,55.69
2026-01-28,54.71
2026-01-29,55.69
2026-01-30,55.13
2026-02-02,55.74
2026-02-03,55.07
2026-02-04,55.93
2026-02-05,57.06
2026-02-06,58.6
2026-02-09,57.96
2026-02-10,56.79
2026-02-11,57.36
2026-02-12,59.03
2026-02-13,59.93
2026-02-16,58.5
2026-02-17,58.61
2026-02-18,58.52
2026-02-19,57.2
2026-02-20,60.91
2026-02-23,60.51
2026-02-24,59.9
2026-02-25,59.61
2026-02-26,57.54
2026-02-27,56.79
2026-03-02,55.88
2026-03-03,54.63
2026-03-04,53.89
2026-03-05,49.09
2026-03-06,49.04
2026-03-09,48.72
2026-03-10,47.47
2026-03-11,46.2
2026-03-12,43.39
2026-03-13,42.64
2026-03-16,42.91
2026-03-17,43.04
2026-03-18,43.0
2026-03-19,42.51
2026-03-20,44.05
2026-03-23,45.89
2026-03-24,44.25
2026-03-25,46.34
2026-03-26,47.02
2026-03-27,45.25
2026-03-30,44.98
2026-03-31,45.46
2026-04-01,48.17
2026-04-02,47.83
2026-04-03,49.32
2026-04-06,48.57
2026-04-07,48.26
2026-04-08,50.26
2026-04-09,49.52
2026-04-10,50.04
2026-04-13,51.22
2026-04-14,52.27
2026-04-15,53.05
2026-04-16,54.08
2026-04-17,57.82
2026-04-20,57.36
2026-04-21,58.92
2026-04-22,57.7
2026-04-23,57.86
2026-04-24,56.97
2026-04-27,53.95
2026-04-28,51.25
2026-04-29,52.41
2026-04-30,48.43
2026-05-01,47.69
2026-05-04,46.94
2026-05-05,48.06
2026-05-06,48.27
2026-05-07,49.14
2026-05-08,47.73
2026-05-11,46.09
2026-05-12,44.53
2026-05-13,44.39
2026-05-14,45.13
2026-05-15,46.53
2026-05-18,45.44
2026-05-19,47.51
2026-05-20,47.93
2026-05-21,47.58
2026-05-22,45.45
2026-05-25,46.22
2026-05-26,47.06
2026-05-27,46.8
2026-05-28,44.96
2026-05-29,43.15
2026-06-01,45.94
2026-06-02,45.13
2026-06-03,47.82
2026-06-04,48.88
2026-06-05,50.12
2026-06-08,52.42
2026-06-09,52.39
2026-06-10,52.6
2026-06-11,49.67
2026-06-12,48.51
2026-06-15,47.36
2026-06-16,48.18
2026-06-17,46.77
2026-06-18,49.05
2026-06-19,48.51
2026-06-22,49.72
2026-06-23,49.8
2026-06-24,50.4
2026-06-25,50.0
2026-06-26,51.97
2026-06-29,52.23
2026-06-30,50.88
2026-07-01,47.28
2026-07-02,49.21
2026-07-03,48.83
2026-07-06,48.37
2026-07-07,46.86
2026-07-08,48.13
2026-07-09,46.53
2026-07-10,47.89
2026-07-13,49.36
2026-07-14,50.64
2026-07-15,51.12
2026-07-16,49.58
2026-07-17,52.47
2026-07-20,52.81
2026-07-21,54.33
2026-07-22,53.45
2026-07-23,53.12
2026-07-24,52.0
2026-07-27,52.43
2026-07-28,52.04
2026-07-29,49.59
2026-07-30,47.26
2026-07-31,46.01
2026-08-03,43.96
2026-08-04,44.14
2026-08-05,45.24
2026-08-06,46.02
2026-08-07,44.89
2026-08-10,47.41
