date,adj_close
2024-02-07,377.64
2024-02-08,380.31
2024-02-09,384.65
2024-02-12,384.64
2024-02-13,381.07
2024-02-14,382.25
2024-02-15,378.51
2024-02-16,378.66
2024-02-19,377.71
2024-02-20,370.42
2024-02-21,369.41
2024-02-22,366.13
2024-02-23,361.85
2024-02-26,356.02
2024-02-27,357.6
2024-02-28,359.82
2024-02-29,356.21
2024-03-01,352.9
2024-03-04,350.3
2024-03-05,347.04
2024-03-06,349.0
2024-03-07,345.87
2024-03-08,349.01
2024-03-11,341.36
2024-03-12,335.71
2024-03-13,338.36
2024-03-14,337.19
2024-03-15,330.87
2024-03-18,337.71
2024-03-19,339.9
2024-03-20,340.93
2024-03-21,332.98
2024-03-22,335.71
2024-03-25,335.56
2024-03-26,334.88
2024-03-27,333.51
2024-03-28,327.87
2024-03-29,324.13
2024-04-01,325.29
2024-04-02,328.13
2024-04-03,330.08
2024-04-04,331.22
2024-04-05,331.74
2024-04-08,333.26
2024-04-09,340.07
2024-04-10,340.22
2024-04-11,335.25
2024-04-12,336.59
2024-04-15,335.45
2024-04-16,331.99
2024-04-17,328.06
2024-04-18,330.34
2024-04-19,328.2
2024-04-22,327.52
2024-04-23,324.83
2024-04-24,328.24
2024-04-25,326.92
2024-04-26,325.56
2024-04-29,320.9
2024-04-30,317.14
2024-05-01,320.32
2024-05-02,317.3
2024-05-03,320.31
2024-05-06,321.82
2024-05-07,322.84
2024-05-08,323.54
2024-05-09,323.59
2024-05-10,327.14
2024-05-13,327.55
2024-05-14,323.39
2024-05-15,322.58
2024-05-16,327.37
2024-05-17,323.87
2024-05-20,323.87
2024-05-21,323.74
2024-05-22,327.2
2024-05-23,324.66
2024-05-24,328.99
2024-05-27,325.79
2024-05-28,326.31
2024-05-29,322.99
2024-05-30,323.65
2024-05-31,322.0
2024-06-03,317.67
2024-06-04,318.79
2024-06-05,316.04
2024-06-06,318.28
2024-06-07,311.03
2024-06-10,315.9
2024-06-11,315.82
2024-06-12,321.32
2024-06-13,323.83
2024-06-14,324.27
2024-06-17,323.95
2024-06-18,322.84
2024-06-19,325.38
2024-06-20,325.28
2024-06-21,321.24
2024-06-24,321.0
2024-06-25,323.07
2024-06-26,323.89
2024-06-27,325.24
2024-06-28,327.22
2024-07-01,320.43
2024-07-02,321.53
2024-07-03,326.65
2024-07-04,328.73
2024-07-05,328.27
2024-07-08,325.44
2024-07-09,324.15
2024-07-10,330.47
2024-07-11,329.63
2024-07-12,331.88
2024-07-15,332.24
2024-07-16,334.78
2024-07-17,331.58
2024-07-18,326.13
2024-07-19,325.48
2024-07-22,326.31
2024-07-23,318.91
2024-07-24,318.62
2024-07-25,319.61
2024-07-26,319.41
2024-07-29,318.66
2024-07-30,313.38
2024-07-31,311.2
2024-08-01,308.18
2024-08-02,310.71
2024-08-05,311.68
2024-08-06,313.35
2024-08-07,308.87
2024-08-08,305.43
2024-08-09,306.3
2024-08-12,306.45
2024-08-13,309.65
2024-08-14,308.14
2024-08-15,306.57
2024-08-16,309.09
2024-08-19,306.86
2024-08-20,305.75
2024-08-21,309.45
2024-08-22,314.27
2024-08-23,313.32
2024-08-26,309.58
2024-08-27,308.26
2024-08-28,300.13
2024-08-29,302.68
2024-08-30,307.62
2024-09-02,308.93
2024-09-03,306.68
2024-09-04,303.85
2024-09-05,302.84
2024-09-06,304.03
2024-09-09,307.07
2024-09-10,311.11
2024-09-11,316.89
2024-09-12,318.67
2024-09-13,322.79
2024-09-16,315.54
2024-09-17,312.26
2024-09-18,313.17
2024-09-19,310.63
2024-09-20,310.11
2024-09-23,310.91
2024-09-24,313.47
2024-09-25,314.44
2024-09-26,315.49
2024-09-27,315.35
2024-09-30,317.38
2024-10-01,321.38
2024-10-02,320.29
2024-10-03,321.93
2024-10-04,322.94
2024-10-07,322.8
2024-10-08,320.32
2024-10-09,318.63
2024-10-10,317.66
2024-10-11,319.45
2024-10-14,321.21
2024-10-15,324.01
2024-10-16,324.22
2024-10-17,320.94
2024-10-18,322.16
2024-10-21,316.21
2024-10-22,319.23
2024-10-23,324.93
2024-10-24,322.29
2024-10-25,320.89
2024-10-28,314.75
2024-10-29,314.38
2024-10-30,313.5
2024-10-31,314.47
2024-11-01,316.07
2024-11-04,315.84
2024-11-05,319.76
2024-11-06,322.93
2024-11-07,322.14
2024-11-08,324.64
2024-11-11,321.0
2024-11-12,316.03
2024-11-13,312.51
2024-11-14,318.02
2024-11-15,315.18
2024-11-18,312.56
2024-11-19,312.25
2024-11-20,312.31
2024-11-21,314.89
2024-11-22,318.81
2024-11-25,318.48
2024-11-26,317.36
2024-11-27,315.3
2024-11-28,312.9
2024-11-29,310.41
2024-12-02,309.18
2024-12-03,309.88
2024-12-04,312.73
2024-12-05,314.75
2024-12-06,314.53
2024-12-09,317.06
2024-12-10,314.41
2024-12-11,319.44
2024-12-12,322.1
2024-12-13,328.07
2024-12-16,328.86
2024-12-17,325.36
2024-12-18,331.42
2024-12-19,331.15
2024-12-20,328.4
2024-12-23,322.18
2024-12-24,316.05
2024-12-25,317.16
2024-12-26,319.11
2024-12-27,317.9
2024-12-30,323.5
2024-12-31,323.69
2025-01-01,326.15
2025-01-02,323.25
2025-01-03,320.74
2025-01-06,317.56
2025-01-07,319.57
2025-01-08,320.04
2025-01-09,320.25
2025-01-10,321.4
2025-01-13,321.73
2025-01-14,322.98
2025-01-15,314.82
2025-01-16,317.06
2025-01-17,319.3
2025-01-20,322.67
2025-01-21,323.12
2025-01-22,321.03
2025-01-23,317.6
2025-01-24,320.86
2025-01-27,318.79
2025-01-28,321.72
2025-01-29,322.84
2025-01-30,320.33
2025-01-31,321.18
2025-02-03,325.52
2025-02-04,326.61
2025-02-05,321.96
2025-02-06,322.44
2025-02-07,321.83
2025-02-10,322.86
2025-02-11,322.83
2025-02-12,324.87
2025-02-13,323.31
2025-02-14,323.9
2025-02-17,327.35
2025-02-18,329.3
2025-02-19,330.39
2025-02-20,331.68
2025-02-21,335.42
2025-02-24,339.0
2025-02-25,341.2
2025-02-26,335.9
2025-02-27,332.07
2025-02-28,330.19
2025-03-03,330.42
2025-03-04,327.29
2025-03-05,322.61
2025-03-06,322.46
2025-03-07,319.84
2025-03-10,316.92
2025-03-11,314.83
2025-03-12,312.06
2025-03-13,312.77
2025-03-14,315.39
2025-03-17,314.42
2025-03-18,311.69
2025-03-19,313.64
2025-03-20,311.57
2025-03-21,311.01
2025-03-24,309.88
2025-03-25,308.28
2025-03-26,313.89
2025-03-27,315.92
2025-03-28,319.83
2025-03-31,324.09
2025-04-01,324.97
2025-04-02,318.91
2025-04-03,321.0
2025-04-04,323.55
2025-04-07,319.05
2025-04-08,316.84
2025-04-09,320.79
2025-04-10,322.93
2025-04-11,326.02
2025-04-14,323.52
2025-04-15,325.88
2025-04-16,325.72
2025-04-17,327.98
2025-04-18,323.68
2025-04-21,323.28
2025-04-22,316.53
2025-04-23,313.85
2025-04-24,312.42
2025-04-25,311.98
2025-04-28,310.51
2025-04-29,308.68
2025-04-30,310.25
2025-05-01,309.82
2025-05-02,305.76
2025-05-05,307.04
2025-05-06,310.67
2025-05-07,310.14
2025-05-08,306.6
2025-05-09,310.2
2025-05-12,311.84
2025-05-13,305.7
2025-05-14,305.58
2025-05-15,304.24
2025-05-16,311.09
2025-05-19,310.87
2025-05-20,307.09
2025-05-21,308.92
2025-05-22,312.37
2025-05-23,306.89
2025-05-26,306.82
2025-05-27,305.72
2025-05-28,308.39
2025-05-29,309.69
2025-05-30,307.41
2025-06-02,308.24
2025-06-03,308.37
2025-06-04,303.6
2025-06-05,300.18
2025-06-06,302.92
2025-06-09,305.56
2025-06-10,312.42
2025-06-11,312.66
2025-06-12,314.54
2025-06-13,310.34
2025-06-16,314.46
2025-06-17,310.94
2025-06-18,308.5
2025-06-19,309.85
2025-06-20,307.38
2025-06-23,315.95
2025-06-24,313.88
2025-06-25,309.25
2025-06-26,308.33
2025-06-27,310.85
2025-06-30,307.89
2025-07-01,310.96
2025-07-02,314.26
2025-07-03,308.85
2025-07-04,310.57
2025-07-07,310.83
2025-07-08,311.42
2025-07-09,312.35
2025-07-10,314.13
2025-07-11,312.76
2025-07-14,314.26
2025-07-15,312.42
2025-07-16,315.98
2025-07-17,318.07
2025-07-18,321.1
2025-07-21,321.06
2025-07-22,321.45
2025-07-23,319.97
2025-07-24,316.96
2025-07-25,318.12
2025-07-28,312.25
2025-07-29,316.89
2025-07-30,318.45
2025-07-31,312.73
2025-08-01,314.4
2025-08-04,318.83
2025-08-05,322.82
2025-08-06,321.76
2025-08-07,322.49
2025-08-08,316.63
2025-08-11,318.22
2025-08-12,321.01
2025-08-13,322.48
2025-08-14,322.95
2025-08-15,323.28
2025-08-18,325.23
2025-08-19,321.96
2025-08-20,316.27
2025-08-21,313.68
2025-08-22,320.02
2025-08-25,323.9
2025-08-26,324.17
2025-08-27,318.4
2025-08-28,319.75
2025-08-29,317.14
2025-09-01,327.74
2025-09-02,329.45
2025-09-03,326.33
2025-09-04,322.89
2025-09-05,322.19
2025-09-08,319.93
2025-09-09,318.26
2025-09-10,315.67
2025-09-11,316.33
2025-09-12,319.98
2025-09-15,317.63
2025-09-16,318.29
2025-09-17,318.42
2025-09-18,312.05
2025-09-19,311.67
2025-09-22,311.45
2025-09-23,307.63
2025-09-24,306.64
2025-09-25,307.78
2025-09-26,305.66
2025-09-29,306.08
2025-09-30,309.02
2025-10-01,311.89
2025-10-02,316.4
2025-10-03,320.38
2025-10-06,321.19
2025-10-07,321.73
2025-10-08,321.21
2025-10-09,326.22
2025-10-10,334.71
2025-10-13,332.96
2025-10-14,338.18
2025-10-15,341.89
2025-10-16,342.7
2025-10-17,345.21
2025-10-20,346.02
2025-10-21,351.13
2025-10-22,351.84
2025-10-23,349.04
2025-10-24,350.08
2025-10-27,345.89
2025-10-28,348.43
2025-10-29,348.48
2025-10-30,350.56
2025-10-31,355.42
2025-11-03,356.86
2025-11-04,355.75
2025-11-05,353.79
2025-11-06,345.28
2025-11-07,344.62
2025-11-10,339.35
2025-11-11,340.42
2025-11-12,338.18
2025-11-13,341.62
2025-11-14,342.68
2025-11-17,337.95
2025-11-18,335.93
2025-11-19,334.57
2025-11-20,338.15
2025-11-21,339.58
2025-11-24,339.22
2025-11-25,336.41
2025-11-26,336.05
2025-11-27,332.68
2025-11-28,336.61
2025-12-01,338.56
2025-12-02,336.04
2025-12-03,335.35
2025-12-04,338.42
2025-12-05,347.54
2025-12-08,343.2
2025-12-09,340.7
2025-12-10,345.96
2025-12-11,347.51
2025-12-12,349.68
2025-12-15,353.08
2025-12-16,350.66
2025-12-17,352.86
2025-12-18,353.6
2025-12-19,351.6
2025-12-22,357.91
2025-12-23,355.85
2025-12-24,349.22
2025-12-25,349.75
2025-12-26,342.94
2025-12-29,340.88
2025-12-30,332.29
2025-12-31,333.08
2026-01-01,333.06
2026-01-02,328.64
2026-01-05,333.61
2026-01-06,333.59
2026-01-07,333.89
2026-01-08,338.64
2026-01-09,340.38
2026-01-12,343.42
2026-01-13,342.97
2026-01-14,341.12
2026-01-15,339.22
2026-01-16,340.46
2026-01-19,338.62
2026-01-20,339.98
2026-01-21,338.37
2026-01-22,332.78
2026-01-23,328.04
2026-01-26,328.77
2026-01-27,329.1
2026-01-28,323.65
2026-01-29,325.25
2026-01-30,321.17
2026-02-02,320.97
2026-02-03,316.27
2026-02-04,311.18
2026-02-05,310.58
2026-02-06,312.48
2026-02-09,317.03
2026-02-10,314.77
2026-02-11,312.1
2026-02-12,307.05
2026-02-13,303.26
2026-02-16,304.49
2026-02-17,300.39
2026-02-18,305.23
2026-02-19,301.98
2026-02-20,299.48
2026-02-23,304.63
2026-02-24,307.66
2026-02-25,305.29
2026-02-26,307.04
2026-02-27,306.37
2026-03-02,307.21
2026-03-03,305.31
2026-03-04,302.69
2026-03-05,304.85
2026-03-06,301.94
2026-03-09,303.72
2026-03-10,304.7
2026-03-11,305.39
2026-03-12,305.17
2026-03-13,303.06
2026-03-16,302.44
2026-03-17,306.98
2026-03-18,307.28
2026-03-19,303.85
2026-03-20,305.1
2026-03-23,302.81
2026-03-24,306.12
2026-03-25,303.64
2026-03-26,306.81
2026-03-27,302.62
2026-03-30,300.8
2026-03-31,294.85
2026-04-01,295.07
2026-04-02,292.17
2026-04-03,294.38
2026-04-06,296.44
2026-04-07,296.12
2026-04-08,295.87
2026-04-09,293.66
2026-04-10,292.19
2026-04-13,291.32
2026-04-14,291.61
2026-04-15,295.28
2026-04-16,297.33
2026-04-17,297.28
2026-04-20,299.04
2026-04-21,299.83
2026-04-22,299.25
2026-04-23,297.86
2026-04-24,293.03
2026-04-27,296.42
2026-04-28,294.08
2026-04-29,297.05
2026-04-30,298.19
2026-05-01,300.38
2026-05-04,298.46
2026-05-05,294.1
2026-05-06,293.23
2026-05-07,291.05
2026-05-08,289.98
2026-05-11,287.57
2026-05-12,286.04
2026-05-13,285.67
2026-05-14,286.7
2026-05-15,286.26
2026-05-18,295.33
2026-05-19,294.79
2026-05-20,297.42
2026-05-21,298.87
2026-05-22,298.85
2026-05-25,298.94
2026-05-26,301.85
2026-05-27,299.17
2026-05-28,299.95
2026-05-29,299.85
2026-06-01,301.59
2026-06-02,300.11
2026-06-03,299.66
2026-06-04,304.62
2026-06-05,304.87
2026-06-08,305.25
2026-06-09,302.68
2026-06-10,304.07
2026-06-11,303.07
2026-06-12,306.76
2026-06-15,304.36
2026-06-16,304.06
2026-06-17,303.39
2026-06-18,303.67
2026-06-19,302.07
2026-06-22,298.72
2026-06-23,298.06
2026-06-24,300.4
2026-06-25,301.43
2026-06-26,305.8
2026-06-29,303.59
2026-06-30,300.94
2026-07-01,308.48
2026-07-02,312.47
2026-07-03,314.5
2026-07-06,316.56
2026-07-07,311.27
2026-07-08,308.52
2026-07-09,304.88
2026-07-10,305.14
2026-07-13,310.36
2026-07-14,308.89
2026-07-15,305.6
2026-07-16,305.29
2026-07-17,309.75
2026-07-20,313.2
2026-07-21,314.42
2026-07-22,313.09
2026-07-23,311.0
2026-07-24,310.34
2026-07-27,309.9
2026-07-28,308.33
2026-07-29,311.41
2026-07-30,313.29
2026-07-31,310.21
2026-08-03,312.93
2026-08-04,311.86
2026-08-05,315.06
2026-08-06,312.75
2026-08-07,311.06
2026-08-10,311.55
