date,adj_close
2024-06-11,146.45
2024-06-12,149.84
2024-06-13,145.15
2024-06-14,140.3
2024-06-17,133.55
2024-06-18,139.76
2024-06-19,143.65
2024-06-20,151.41
2024-06-21,146.8
2024-06-24,147.04
2024-06-25,141.56
2024-06-26,145.6
2024-06-27,154.09
2024-06-28,149.65
2024-07-01,158.21
2024-07-02,163.98
2024-07-03,163.23
2024-07-04,152.69
2024-07-05,160.57
2024-07-08,160.29
2024-07-09,157.22
2024-07-10,159.67
2024-07-11,162.21
2024-07-12,171.12
2024-07-15,165.44
2024-07-16,172.35
2024-07-17,181.76
2024-07-18,191.44
2024-07-19,190.55
2024-07-22,185.99
2024-07-23,192.98
2024-07-24,194.06
2024-07-25,195.2
2024-07-26,205.4
2024-07-29,203.86
2024-07-30,188.56
2024-07-31,186.34
2024-08-01,175.03
2024-08-02,180.35
2024-08-05,182.63
2024-08-06,179.08
2024-08-07,179.31
2024-08-08,184.85
2024-08-09,185.65
2024-08-12,194.69
2024-08-13,194.58
2024-08-14,202.04
2024-08-15,213.1
2024-08-16,225.68
2024-08-19,220.83
2024-08-20,228.03
2024-08-21,214.02
2024-08-22,206.46
2024-08-23,193.19
2024-08-26,200.8
2024-08-27,192.71
2024-08-28,192.93
2024-08-29,191.96
2024-08-30,192.07
2024-09-02,188.47
2024-09-03,190.3
2024-09-04,202.81
2024-09-05,203.44
2024-09-06,207.55
2024-09-09,215.21
2024-09-10,214.08
2024-09-11,205.26
2024-09-12,201.67
2024-09-13,209.64
2024-09-16,198.33
2024-09-17,194.57
2024-09-18,201.8
2024-09-19,207.75
2024-09-20,208.13
2024-09-23,214.36
2024-09-24,215.94
2024-09-25,207.63
2024-09-26,196.99
2024-09-27,192.98
2024-09-30,199.56
2024-10-01,196.0
2024-10-02,190.27
2024-10-03,185.55
2024-10-04,176.24
2024-10-07,175.8
2024-10-08,169.03
2024-10-09,171.44
2024-10-10,158.23
2024-10-11,160.29
2024-10-14,157.02
2024-10-15,147.03
2024-10-16,151.01
2024-10-17,149.81
2024-10-18,138.89
2024-10-21,134.96
2024-10-22,136.54
2024-10-23,134.6
2024-10-24,138.51
2024-10-25,142.37
2024-10-28,145.92
2024-10-29,147.82
2024-10-30,155.05
2024-10-31,158.89
2024-11-01,161.65
2024-11-04,150.63
2024-11-05,155.62
2024-11-06,163.11
2024-11-07,161.69
2024-11-08,159.33
2024-11-11,170.68
2024-11-12,160.85
2024-11-13,163.74
2024-11-14,178.37
2024-11-15,173.0
2024-11-18,177.47
2024-11-19,189.75
2024-11-20,189.26
2024-11-21,193.29
2024-11-22,199.74
2024-11-25,193.88
2024-11-26,193.58
2024-11-27,195.87
2024-11-28,201.87
2024-11-29,201.95
2024-12-02,200.9
2024-12-03,194.26
2024-12-04,192.16
2024-12-05,198.51
2024-12-06,199.52
2024-12-09,194.02
2024-12-10,188.74
2024-12-11,207.34
2024-12-12,216.03
2024-12-13,221.21
2024-12-16,202.52
2024-12-17,207.26
2024-12-18,211.07
2024-12-19,224.11
2024-12-20,227.81
2024-12-23,227.64
2024-12-24,232.17
2024-12-25,217.39
2024-12-26,225.67
2024-12-27,228.58
2024-12-30,223.44
2024-12-31,234.31
2025-01-01,249.87
2025-01-02,238.39
2025-01-03,233.32
2025-01-06,236.06
2025-01-07,237.94
2025-01-08,235.05
2025-01-09,227.61
2025-01-10,245.35
2025-01-13,254.73
2025-01-14,244.8
2025-01-15,234.02
2025-01-16,248.64
2025-01-17,257.71
2025-01-20,274.93
2025-01-21,283.21
2025-01-22,275.21
2025-01-23,278.15
2025-01-24,258.5
2025-01-27,252.28
2025-01-28,252.17
2025-01-29,257.18
2025-01-30,251.18
2025-01-31,250.5
2025-02-03,254.91
2025-02-04,258.67
2025-02-05,264.87
2025-02-06,267.22
2025-02-07,264.65
2025-02-10,272.42
2025-02-11,273.32
2025-02-12,266.03
2025-02-13,260.73
2025-02-14,261.14
2025-02-17,260.56
2025-02-18,262.4
2025-02-19,262.81
2025-02-20,264.84
2025-02-21,264.02
2025-02-24,253.16
2025-02-25,257.29
2025-02-26,267.28
2025-02-27,271.76
2025-02-28,270.42
2025-03-03,275.07
2025-03-04,266.44
2025-03-05,249.89
2025-03-06,250.8
2025-03-07,243.23
2025-03-10,249.94
2025-03-11,241.11
2025-03-12,220.47
2025-03-13,213.01
2025-03-14,225.33
2025-03-17,222.73
2025-03-18,212.74
2025-03-19,207.52
2025-03-20,211.63
2025-03-21,215.65
2025-03-24,217.31
2025-03-25,229.14
2025-03-26,235.19
2025-03-27,235.39
2025-03-28,240.69
2025-03-31,255.29
2025-04-01,264.45
2025-04-02,274.43
2025-04-03,264.75
2025-04-04,263.8
2025-04-07,270.99
2025-04-08,268.64
2025-04-09,279.22
2025-04-10,285.5
2025-04-11,295.1
2025-04-14,293.4
2025-04-15,320.96
2025-04-16,335.58
2025-04-17,333.62
2025-04-18,335.2
2025-04-21,367.31
2025-04-22,363.54
2025-04-23,375.32
2025-04-24,388.9
2025-04-25,389.6
2025-04-28,374.76
2025-04-29,377.8
2025-04-30,383.14
2025-05-01,399.06
2025-05-02,410.68
2025-05-05,411.68
2025-05-06,424.71
2025-05-07,433.41
2025-05-08,437.21
2025-05-09,438.74
2025-05-12,435.74
2025-05-13,446.93
2025-05-14,431.59
2025-05-15,422.96
2025-05-16,423.7
2025-05-19,403.38
2025-05-20,397.96
2025-05-21,371.8
2025-05-22,363.68
2025-05-23,371.5
2025-05-26,379.46
2025-05-27,379.34
2025-05-28,376.9
2025-05-29,359.42
2025-05-30,383.52
2025-06-02,391.06
2025-06-03,406.8
2025-06-04,395.17
2025-06-05,393.27
2025-06-06,369.83
2025-06-09,380.57
2025-06-10,393.72
2025-06-11,369.25
2025-06-12,369.17
2025-06-13,377.92
2025-06-16,356.1
2025-06-17,334.81
2025-06-18,323.19
2025-06-19,316.72
2025-06-20,302.17
2025-06-23,302.98
2025-06-24,306.1
2025-06-25,313.39
2025-06-26,321.61
2025-06-27,339.34
2025-06-30,353.87
2025-07-01,338.68
2025-07-02,333.33
2025-07-03,321.81
2025-07-04,310.52
2025-07-07,310.14
2025-07-08,310.69
2025-07-09,316.51
2025-07-10,300.05
2025-07-11,287.92
2025-07-14,288.14
2025-07-15,286.61
2025-07-16,283.98
2025-07-17,283.81
2025-07-18,276.88
2025-07-21,284.13
2025-07-22,288.1
2025-07-23,287.68
2025-07-24,281.5
2025-07-25,280.25
2025-07-28,255.44
2025-07-29,247.29
2025-07-30,248.0
2025-07-31,235.78
2025-08-01,237.79
2025-08-04,239.39
2025-08-05,228.59
2025-08-06,226.98
2025-08-07,224.88
2025-08-08,228.85
2025-08-11,234.13
2025-08-12,234.2
2025-08-13,227.76
2025-08-14,226.98
2025-08-15,226.82
2025-08-18,233.04
2025-08-19,235.8
2025-08-20,230.33
2025-08-21,220.12
2025-08-22,217.64
2025-08-25,212.46
2025-08-26,204.76
2025-08-27,204.26
2025-08-28,201.13
2025-08-29,202.19
2025-09-01,206.21
2025-09-02,203.61
2025-09-03,221.03
2025-09-04,218.93
2025-09-05,227.81
2025-09-08,229.13
2025-09-09,238.54
2025-09-10,220.04
2025-09-11,214.72
2025-09-12,216.91
2025-09-15,221.84
2025-09-16,240.93
2025-09-17,244.02
2025-09-18,255.49
2025-09-19,262.78
2025-09-22,271.98
2025-09-23,277.26
2025-09-24,276.2
2025-09-25,281.57
2025-09-26,271.67
2025-09-29,283.47
2025-09-30,274.09
2025-10-01,276.9
2025-10-02,298.49
2025-10-03,296.65
2025-10-06,297.32
2025-10-07,310.04
2025-10-08,310.81
2025-10-09,302.71
2025-10-10,305.92
2025-10-13,312.65
2025-10-14,320.94
2025-10-15,312.96
2025-10-16,333.08
2025-10-17,353.44
2025-10-20,354.22
2025-10-21,358.1
2025-10-22,353.38
2025-10-23,371.71
2025-10-24,363.32
2025-10-27,372.49
2025-10-28,366.93
2025-10-29,358.78
2025-10-30,368.41
2025-10-31,386.45
2025-11-03,386.92
2025-11-04,378.54
2025-11-05,389.95
2025-11-06,389.9
2025-11-07,394.75
2025-11-10,416.79
2025-11-11,434.14
2025-11-12,427.07
2025-11-13,462.96
2025-11-14,463.75
2025-11-17,477.31
2025-11-18,467.46
2025-11-19,467.48
2025-11-20,440.67
2025-11-21,469.55
2025-11-24,493.09
2025-11-25,473.5
2025-11-26,450.16
2025-11-27,426.24
2025-11-28,444.67
2025-12-01,438.34
2025-12-02,438.11
2025-12-03,434.08
2025-12-04,432.94
2025-12-05,417.58
2025-12-08,418.6
2025-12-09,398.88
2025-12-10,398.53
2025-12-11,403.45
2025-12-12,410.69
2025-12-15,408.05
2025-12-16,396.1
2025-12-17,398.92
2025-12-18,392.9
2025-12-19,415.46
2025-12-22,427.34
2025-12-23,426.31
2025-12-24,420.07
2025-12-25,410.62
2025-12-26,398.13
2025-12-29,393.91
2025-12-30,398.59
2025-12-31,406.41
2026-01-01,415.16
2026-01-02,447.18
2026-01-05,437.08
2026-01-06,437.97
2026-01-07,483.26
2026-01-08,453.7
2026-01-09,446.29
2026-01-12,449.63
2026-01-13,452.75
2026-01-14,459.93
2026-01-15,456.86
2026-01-16,463.42
2026-01-19,465.01
2026-01-20,478.36
2026-01-21,448.71
2026-01-22,435.85
2026-01-23,436.5
2026-01-26,421.84
2026-01-27,407.49
2026-01-28,417.11
2026-01-29,408.47
2026-01-30,418.21
2026-02-02,429.84
2026-02-03,435.12
2026-02-04,443.54
2026-02-05,442.64
2026-02-06,422.22
2026-02-09,422.44
2026-02-10,429.83
2026-02-11,422.68
2026-02-12,421.89
2026-02-13,433.67
2026-02-16,421.35
2026-02-17,431.47
2026-02-18,460.97
2026-02-19,452.91
2026-02-20,455.94
2026-02-23,454.28
2026-02-24,479.94
2026-02-25,486.0
2026-02-26,502.15
2026-02-27,491.06
2026-03-02,491.56
2026-03-03,492.17
2026-03-04,463.54
2026-03-05,488.04
2026-03-06,504.28
2026-03-09,475.38
2026-03-10,488.57
2026-03-11,487.13
2026-03-12,495.54
2026-03-13,502.66
2026-03-16,477.98
2026-03-17,475.23
2026-03-18,501.25
2026-03-19,492.14
2026-03-20,475.76
2026-03-23,454.59
2026-03-24,436.44
2026-03-25,442.25
2026-03-26,469.7
2026-03-27,477.5
2026-03-30,482.34
2026-03-31,521.97
2026-04-01,513.47
2026-04-02,502.42
2026-04-03,512.51
2026-04-06,523.17
2026-04-07,505.9
2026-04-08,486.57
2026-04-09,492.28
2026-04-10,497.3
2026-04-13,476.04
2026-04-14,473.46
2026-04-15,465.38
2026-04-16,473.61
2026-04-17,472.44
2026-04-20,471.78
2026-04-21,466.78
2026-04-22,484.9
2026-04-23,509.64
2026-04-24,504.0
2026-04-27,519.81
2026-04-28,507.15
2026-04-29,509.22
2026-04-30,523.45
2026-05-01,552.52
2026-05-04,546.11
2026-05-05,545.57
2026-05-06,550.17
2026-05-07,523.17
2026-05-08,524.28
2026-05-11,512.96
2026-05-12,520.43
2026-05-13,501.24
2026-05-14,468.8
2026-05-15,470.16
2026-05-18,475.18
2026-05-19,466.97
2026-05-20,482.33
2026-05-21,478.55
2026-05-22,469.35
2026-05-25,477.94
2026-05-26,453.38
2026-05-27,443.56
2026-05-28,443.95
2026-05-29,457.92
2026-06-01,456.07
2026-06-02,461.7
2026-06-03,452.05
2026-06-04,457.52
2026-06-05,485.43
2026-06-08,474.77
2026-06-09,516.15
2026-06-10,505.57
2026-06-11,506.67
2026-06-12,510.53
2026-06-15,529.81
2026-06-16,508.38
2026-06-17,473.45
2026-06-18,484.26
2026-06-19,498.58
2026-06-22,510.28
2026-06-23,559.85
2026-06-24,564.74
2026-06-25,570.63
2026-06-26,590.23
2026-06-29,598.77
2026-06-30,635.3
2026-07-01,609.59
2026-07-02,602.66
2026-07-03,535.71
2026-07-06,551.87
2026-07-07,545.66
2026-07-08,564.3
2026-07-09,609.0
2026-07-10,609.84
2026-07-13,605.44
2026-07-14,595.99
2026-07-15,579.86
2026-07-16,568.23
2026-07-17,581.87
2026-07-20,583.54
2026-07-21,585.81
2026-07-22,583.22
2026-07-23,602.95
2026-07-24,614.33
2026-07-27,612.28
2026-07-28,627.54
2026-07-29,625.24
2026-07-30,601.71
2026-07-31,633.83
2026-08-03,645.15
2026-08-04,625.09
2026-08-05,649.92
2026-08-06,658.78
2026-08-07,625.01
2026-08-10,661.91
